score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.1340243225525073,1.9909299999999348,1,prod,cosine,bert-large-uncased
0.12961519119197062,2.7202793750002456,0,none,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.12815363315375228,1.540351874999942,1,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.12815363137048885,1.5660947079995822,1,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.12766216518328,2.5467482079993715,20,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.12766210974406456,2.5318562080001357,20,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.1274254764650148,3.08526216700011,0,none,cosine,bert-large-cased
0.12740736748804515,1.5074398329998075,0,none,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.12669698695796738,1.8254019579999294,1,prod,cosine,bert-base-multilingual-cased
0.12653470924432275,1.775259332999667,1,prod,cosine,bert-base-multilingual-uncased
0.11672943175012163,1.985142208999605,2,prod,cosine,bert-large-uncased
0.11580091341507259,1.4285591249999925,0,none,cosine,EMBEDDIA/crosloengual-bert
0.11131049784958669,1.187735624999732,1,prod,cosine,bert-base-cased
0.11129402844161662,1.9345355420000487,2,prod,cosine,bert-large-cased
0.10355281676857842,1.4450179580007898,2,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.10330614223761503,1.2381737920004525,2,prod,cosine,classla/bcms-bertic
0.0969750555802198,1.7585214580003594,2,prod,cosine,bert-base-multilingual-uncased
0.07874300553907065,1.9508434580002358,2,prod,cosine,bert-large-uncased-whole-word-masking
0.0778098659378037,2.1023933749993375,0,none,cosine,bert-base-multilingual-uncased
0.0702277860378121,1.2311950419998539,5,prod,cosine,bert-base-uncased
0.06995230102773609,2.3770525829995677,1,prod,cosine,bert-large-cased-whole-word-masking
0.06126680377627003,1.4433635420000428,1,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.05935966275697124,1.3912623749993145,1,prod,cosine,EMBEDDIA/crosloengual-bert
0.05878911488616667,2.383419667000453,2,prod,cosine,bert-large-cased-whole-word-masking
0.05723495973237869,2.521815790999426,1,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.051391674754441286,1.1556320419995245,2,prod,cosine,bert-base-cased
0.05090225303142071,1.627720457999203,0,none,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.043912112425233074,1.3809888340001635,2,prod,cosine,EMBEDDIA/crosloengual-bert
0.036436000037005756,1.5537325830000555,2,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.03159496535192852,1.2320977090002998,1,prod,cosine,bert-base-uncased
0.013025700452498179,2.579499708000185,5,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.011366146225780027,1.4566529579997223,5,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.0361656491725495,2.6387414999999237,5,prod,cosine,bert-large-cased-whole-word-masking
-0.03993313755619177,1.2924860420007462,1,prod,cosine,classla/bcms-bertic
-0.04074363852904539,1.2219503750002332,2,prod,cosine,bert-base-uncased
-0.04178070033139947,1.940862333000041,1,prod,cosine,bert-large-uncased-whole-word-masking
-0.04918186922470613,1.167280166000637,5,prod,cosine,bert-base-cased
-0.0645173987564176,1.8283047080003598,2,prod,cosine,bert-base-multilingual-cased
-0.07350978602327629,1.9542834170006245,5,prod,cosine,bert-large-cased
-0.08823286747731363,1.5453497500002413,1,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
-0.0890284373280339,2.674837374999697,0,none,cosine,bert-large-uncased-whole-word-masking
-0.09116378945177939,1.8341773339998326,5,prod,cosine,bert-base-multilingual-cased
-0.10284716229325097,1.6675408750006682,0,none,cosine,bert-base-uncased
-0.10340443533819532,1.8038145420005094,5,prod,cosine,bert-base-multilingual-uncased
-0.11614475524523504,3.2882672089999687,0,none,cosine,bert-large-uncased
-0.11648786606703565,1.976617957999224,5,prod,cosine,bert-large-uncased-whole-word-masking
-0.14213033943489695,1.2399527090001357,5,prod,cosine,classla/bcms-bertic
-0.1424278625747859,1.5413373749997845,5,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
-0.17562996740323444,2.0851393329994607,5,prod,cosine,bert-large-uncased
-0.21221521724878833,1.3809196669999437,5,prod,cosine,EMBEDDIA/crosloengual-bert
