score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.2335991917256326,34.51102679200085,5,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.23094463617801897,36.10019916700003,20,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.23094460163955655,31.952138458000263,20,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.21967192288968485,32.795063124999615,5,prod,cosine,bert-base-multilingual-cased
0.21875627536402897,85.19597404100023,2,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.2187561070536448,85.57068750000144,2,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.21590989044508335,31.760366333999627,2,sum,cosine,classla/bcms-bertic
0.21590927153210626,30.80920100000003,2,mean,cosine,classla/bcms-bertic
0.2158598103391587,28.710976042000766,0,none,cosine,classla/bcms-bertic
0.21238284764695026,86.05209712500073,10,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.2123827714658968,89.9125601249998,10,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.19861983237120562,27.768450415998814,5,prod,cosine,classla/bcms-bertic
0.19616695323993105,86.72219420799956,1,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.19616694847706284,92.00941095800044,1,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.18770806229527892,79.5775630420012,20,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.1877078224045231,86.09933391600134,20,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.18048026231725478,31.028736292000758,2,prod,cosine,bert-base-multilingual-uncased
0.17414693216926458,34.533910707999894,2,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1741469065493204,34.32193937500051,2,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.16726846873427093,36.575646125000276,1,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.1481895370583317,34.07959387499977,1,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.1481895157526909,34.22985837499982,1,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.13828748085955478,41.51555924999957,0,none,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.12560339408447851,34.86311591699996,5,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
0.1191740163867886,82.84178320799947,5,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.11917399038795762,84.55060641599994,5,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.10867403997639036,31.0753509999995,5,prod,cosine,bert-base-multilingual-uncased
0.1017861395018127,32.77132912500019,1,prod,cosine,classla/bcms-bertic
0.08204464182520554,33.733983457999784,0,none,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.07829732236143416,34.382687541999985,1,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.0651328324425815,34.98403629200038,5,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.05154619482739253,85.01390604100015,0,none,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.04433944581344851,87.20980545800012,1,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
0.039483514667474795,29.722431250000227,2,prod,cosine,classla/bcms-bertic
0.03310027636273216,36.124613541000144,2,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.02794040948214993,82.44002116699994,2,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.011345464461450572,35.975735500000155,2,prod,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.039331398702192155,89.72783225000057,5,prod,cosine,TurkuNLP/bert-large-finnish-cased-v1
