score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.0641123294060556,1.16250300000047,5,mean,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.06411228894324195,1.2349447079996025,5,sum,cosine,TurkuNLP/bert-base-finnish-uncased-v1
0.059353611292791375,1.452205000000049,5,sum,cosine,bert-base-multilingual-uncased
0.05935360499745612,1.52868562499998,5,mean,cosine,bert-base-multilingual-uncased
0.04569944412377336,1.1749034170002233,5,prod,cosine,EMBEDDIA/crosloengual-bert
0.03659422448818539,1.581317792000391,2,sum,cosine,bert-large-uncased
0.03659388086998416,1.6236199580002904,2,mean,cosine,bert-large-uncased
0.022277571601448276,1.5771150830000806,10,mean,cosine,bert-large-cased
0.02227748486431591,1.6220248330000686,10,sum,cosine,bert-large-cased
0.013473461908077189,1.4525697919998493,1,prod,cosine,bert-base-multilingual-uncased
0.0033228314082585086,1.5679834999996274,5,mean,cosine,bert-large-cased
0.003322789711139973,1.5650601249999454,5,sum,cosine,bert-large-cased
0.001730683265704247,1.1085361249997732,10,sum,cosine,bert-base-cased
0.0017304566607811989,0.8328200830001151,10,mean,cosine,bert-base-cased
-0.01319638231402731,1.2174122920005175,10,mean,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.013196420082615345,1.1893308329999854,10,sum,cosine,TurkuNLP/bert-base-finnish-cased-v1
-0.03865737867919705,1.1587180839997018,1,prod,cosine,EMBEDDIA/crosloengual-bert
-0.03903701058682385,2.2239275410001937,10,mean,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.03903705234642496,2.1671040000001085,10,sum,cosine,TurkuNLP/bert-large-finnish-cased-v1
-0.03990680218139442,1.3387136249998548,1,sum,cosine,EMBEDDIA/crosloengual-bert
-0.03990681977875643,1.3011789580000368,1,mean,cosine,EMBEDDIA/crosloengual-bert
-0.04896811520575839,1.1616899169994213,2,prod,cosine,TurkuNLP/bert-base-finnish-uncased-v1
-0.050668009949417225,1.5988286249994417,2,prod,cosine,bert-large-uncased-whole-word-masking
-0.054080983450536246,0.8427529999999024,5,sum,cosine,bert-base-cased
-0.054081068895284856,0.9079945829998906,5,mean,cosine,bert-base-cased
-0.05922008357601771,1.6286389580000105,1,mean,cosine,bert-large-uncased-whole-word-masking
