score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.08989426301367609,2.762318624999807,1,prod,cosine,bert-large-uncased-whole-word-masking
0.08566778568761868,2.1135074170001644,2,prod,cosine,EMBEDDIA/crosloengual-bert
0.07936980987068476,2.840756916999908,2,prod,cosine,bert-large-uncased-whole-word-masking
0.06777843584456256,2.752267999999731,2,prod,cosine,bert-large-uncased
0.06613712085221946,2.8170445000000655,1,prod,cosine,bert-large-uncased
0.06254279241190197,2.4188338750000185,1,prod,cosine,bert-base-multilingual-cased
0.0463791996844114,2.445949333000044,2,prod,cosine,bert-base-multilingual-cased
0.02643174161283579,2.6150066669997614,2,prod,cosine,bert-base-multilingual-uncased
0.013825712871982199,2.098553584000001,5,prod,cosine,EMBEDDIA/crosloengual-bert
0.011354232111245866,2.1876140829999713,2,prod,cosine,bert-base-uncased
-0.016489011375411256,2.926103499999954,2,prod,cosine,bert-large-cased-whole-word-masking
-0.024466651067908574,1.7362169169996378,2,prod,cosine,bert-base-cased
-0.07829156618996458,2.0885280409997904,5,prod,cosine,bert-base-uncased
-0.0877283526978625,2.9614977080000244,5,prod,cosine,bert-large-cased-whole-word-masking
-0.10655204059644441,2.4385910420000982,5,prod,cosine,bert-base-multilingual-cased
-0.11076320652728255,2.7625499169998875,5,prod,cosine,bert-large-uncased-whole-word-masking
-0.12726792606784354,1.7746648749998712,5,prod,cosine,bert-base-cased
-0.14860958918742972,2.592209874999753,5,prod,cosine,bert-base-multilingual-uncased
-0.1530870214258111,2.513922750000347,5,prod,cosine,bert-large-cased
-0.1616695259692349,2.7466071660001035,5,prod,cosine,bert-large-uncased
