score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.3014676477845548,22.39123337500132,20,sum,cosine,bert-large-cased-whole-word-masking
0.3014671942394431,21.71641499999896,20,mean,cosine,bert-large-cased-whole-word-masking
0.26072579345042024,21.94754941700012,20,mean,cosine,bert-large-cased
0.26015184962369897,21.999536541999987,2,prod,cosine,bert-large-cased-whole-word-masking
0.2574194136685415,21.984708625001076,10,prod,cosine,bert-large-cased-whole-word-masking
0.24376256439923483,21.655209000000468,2,mean,cosine,bert-large-cased
0.21237212972218655,22.628661875001853,50,mean,cosine,bert-large-cased
0.212371998979471,21.70953554099833,50,sum,cosine,bert-large-cased
0.21128776148661055,21.26065295800072,5,sum,cosine,bert-large-cased
0.21128743357131785,22.348828082998807,5,mean,cosine,bert-large-cased
0.1871507849237075,22.556508457997552,1,mean,cosine,bert-large-cased
0.1871506976572821,22.190955250000115,1,sum,cosine,bert-large-cased
0.17488969503933782,21.558161667002423,2,sum,cosine,bert-large-cased-whole-word-masking
0.1748891628648237,22.484923957999854,2,mean,cosine,bert-large-cased-whole-word-masking
0.1686412761452265,21.525307416999567,1,mean,cosine,bert-large-cased-whole-word-masking
0.16864121186353864,21.41394812499857,1,sum,cosine,bert-large-cased-whole-word-masking
0.1666530333606986,21.763905666997744,5,sum,cosine,bert-large-cased-whole-word-masking
0.1666528565096448,22.538268917000096,5,mean,cosine,bert-large-cased-whole-word-masking
0.10342563762201751,21.531940749999194,10,mean,cosine,bert-large-cased-whole-word-masking
0.10342514644311251,22.274635875000968,10,sum,cosine,bert-large-cased-whole-word-masking
0.09425470966597338,21.070422040997073,10,sum,cosine,bert-large-cased
0.09425429084708548,21.98362520900264,10,mean,cosine,bert-large-cased
0.08287066751772687,22.39338187500107,50,prod,cosine,bert-large-cased
0.05916193205422482,21.750715415997547,5,prod,cosine,bert-large-cased
0.057995216759260115,21.938286375003372,10,prod,cosine,bert-large-cased
-0.06281924685852003,21.21185841699844,20,prod,cosine,bert-large-cased
-0.06344350208831084,21.594904875000793,0,none,cosine,bert-large-cased-whole-word-masking
-0.0964203122109144,22.01384875000076,2,prod,cosine,bert-large-cased
