score,time,context_window_size,context_window_operation,similarity_measure,model_name
0.3135833019719657,2.4828492080000046,2,mean,cosine,bert-large-cased
0.29733723505755894,2.401520916999999,1,sum,cosine,bert-large-cased
0.29733721731899276,2.9888387079999745,1,mean,cosine,bert-large-cased
0.29619985644311797,4.043555374999983,0,none,cosine,bert-large-cased
0.2857120295371254,3.4716317500000002,0,none,cosine,bert-large-cased-whole-word-masking
0.20321100563319006,2.4557601660000046,10,prod,cosine,bert-large-cased
0.19019486001660835,2.9022434579999867,10,prod,cosine,bert-large-cased-whole-word-masking
0.16282003913753096,2.443460208999994,1,prod,cosine,bert-large-cased
0.12756987634665407,2.939840207999964,1,prod,cosine,bert-large-cased-whole-word-masking
0.11641418177226537,2.455641374999999,2,prod,cosine,bert-large-cased
-0.016489011375411256,2.9483578749999992,2,prod,cosine,bert-large-cased-whole-word-masking
-0.0877283526978625,2.894872374999977,5,prod,cosine,bert-large-cased-whole-word-masking
-0.1530870214258111,2.4588505419999933,5,prod,cosine,bert-large-cased
