model,model_name,language,window,operation,similarity,score,time
static,bert-base-multilingual-uncased,sl,43,concat,cosine,0.0271789206157434,0.017430818315358365
static,bert-base-multilingual-uncased,sl,44,concat,cosine,0.0311081092708416,0.017518240991095713
static,bert-base-multilingual-uncased,sl,45,concat,cosine,0.0162897289163195,0.018079794666715183
static,bert-base-multilingual-uncased,sl,46,concat,cosine,0.0575656930203827,0.017893681684687215
static,bert-base-multilingual-uncased,sl,47,concat,cosine,0.0617678630329984,0.017623969963998197
static,bert-base-multilingual-uncased,sl,48,concat,cosine,0.0584030934623799,0.01767692530631541
static,bert-base-multilingual-uncased,sl,49,concat,cosine,0.0189064089834296,0.01776675337837455
static,bert-base-multilingual-uncased,sl,50,concat,cosine,0.0318341500541148,0.017719918171228078
static,EMBEDDIA/crosloengual-bert,sl,0,concat,cosine,0.2589806567857479,0.014114116738694048
static,EMBEDDIA/crosloengual-bert,sl,1,concat,cosine,0.3649555898308692,0.013003843090012419
static,EMBEDDIA/crosloengual-bert,sl,2,concat,cosine,0.2890107583375026,0.012643953081039997
static,EMBEDDIA/crosloengual-bert,sl,3,concat,cosine,0.1698072346807857,0.013303747369440037
static,EMBEDDIA/crosloengual-bert,sl,4,concat,cosine,0.1688052978699863,0.01341743431531778
static,EMBEDDIA/crosloengual-bert,sl,5,concat,cosine,0.1989000027214014,0.01324592905406429
static,EMBEDDIA/crosloengual-bert,sl,6,concat,cosine,0.1649600968392568,0.012887439936995171
static,EMBEDDIA/crosloengual-bert,sl,7,concat,cosine,0.1395728180757534,0.014443637387352987
static,EMBEDDIA/crosloengual-bert,sl,8,concat,cosine,0.1522396973808882,0.013082132882937823
static,EMBEDDIA/crosloengual-bert,sl,9,concat,cosine,0.0715808103312419,0.01345464902699753
static,EMBEDDIA/crosloengual-bert,sl,10,concat,cosine,0.1008633492125971,0.013204975973060648
static,EMBEDDIA/crosloengual-bert,sl,11,concat,cosine,0.1680802481342762,0.013325967720677229
static,EMBEDDIA/crosloengual-bert,sl,12,concat,cosine,0.1171248071681754,0.013406035657746609
static,EMBEDDIA/crosloengual-bert,sl,13,concat,cosine,0.1327107857889331,0.013838215846844177
static,EMBEDDIA/crosloengual-bert,sl,14,concat,cosine,0.0808238642022187,0.013483065315380667
static,EMBEDDIA/crosloengual-bert,sl,15,concat,cosine,0.0455038350202272,0.013314707576625494
static,EMBEDDIA/crosloengual-bert,sl,16,concat,cosine,0.1063632354827174,0.013617866369345024
static,EMBEDDIA/crosloengual-bert,sl,17,concat,cosine,0.1100842555020455,0.013528242864832703
static,EMBEDDIA/crosloengual-bert,sl,18,concat,cosine,0.0678912874706845,0.013279136630673977
static,EMBEDDIA/crosloengual-bert,sl,19,concat,cosine,0.1636631418280479,0.013437466972915514
